idSite,SiteName,DateTime,Observed
12b_MARGATE_PILE,Margate Pile,2015-01-02 09:30:00,4.766
12b_MARGATE_PILE,Margate Pile,2015-01-02 09:40:00,4.789
12b_MARGATE_PILE,Margate Pile,2015-01-02 09:50:00,4.793
12b_MARGATE_PILE,Margate Pile,2015-01-02 10:00:00,4.766
12b_MARGATE_PILE,Margate Pile,2015-01-02 10:10:00,4.74
12b_MARGATE_PILE,Margate Pile,2015-01-02 10:20:00,4.689
12b_MARGATE_PILE,Margate Pile,2015-01-02 10:30:00,4.632
12b_MARGATE_PILE,Margate Pile,2015-01-02 10:40:00,4.583
12b_MARGATE_PILE,Margate Pile,2015-01-02 10:50:00,4.519
12b_MARGATE_PILE,Margate Pile,2015-01-02 11:00:00,4.4
12b_MARGATE_PILE,Margate Pile,2015-01-02 11:10:00,4.252
12b_MARGATE_PILE,Margate Pile,2015-01-02 11:20:00,4.109
12b_MARGATE_PILE,Margate Pile,2015-01-02 11:30:00,4.007
12b_MARGATE_PILE,Margate Pile,2015-01-02 11:40:00,3.887
12b_MARGATE_PILE,Margate Pile,2015-01-02 11:50:00,3.743
12b_MARGATE_PILE,Margate Pile,2015-01-02 12:00:00,3.602
12b_MARGATE_PILE,Margate Pile,2015-01-02 12:10:00,3.476
12b_MARGATE_PILE,Margate Pile,2015-01-02 12:20:00,3.352
12b_MARGATE_PILE,Margate Pile,2015-01-02 12:30:00,3.202
12b_MARGATE_PILE,Margate Pile,2015-01-02 12:40:00,3.054
12b_MARGATE_PILE,Margate Pile,2015-01-02 12:50:00,2.921
12b_MARGATE_PILE,Margate Pile,2015-01-02 13:00:00,2.79
12b_MARGATE_PILE,Margate Pile,2015-01-02 13:10:00,2.646
12b_MARGATE_PILE,Margate Pile,2015-01-02 13:20:00,2.509
12b_MARGATE_PILE,Margate Pile,2015-01-02 13:30:00,2.387
12b_MARGATE_PILE,Margate Pile,2015-01-02 13:40:00,2.258
12b_MARGATE_PILE,Margate Pile,2015-01-02 13:50:00,2.148
12b_MARGATE_PILE,Margate Pile,2015-01-02 14:00:00,2.047
12b_MARGATE_PILE,Margate Pile,2015-01-02 14:10:00,1.951
12b_MARGATE_PILE,Margate Pile,2015-01-02 14:20:00,1.875
12b_MARGATE_PILE,Margate Pile,2015-01-02 14:30:00,1.795
12b_MARGATE_PILE,Margate Pile,2015-01-02 14:40:00,1.715
12b_MARGATE_PILE,Margate Pile,2015-01-02 14:50:00,1.639
12b_MARGATE_PILE,Margate Pile,2015-01-02 15:00:00,1.573
12b_MARGATE_PILE,Margate Pile,2015-01-02 15:10:00,1.52
12b_MARGATE_PILE,Margate Pile,2015-01-02 15:20:00,1.478
12b_MARGATE_PILE,Margate Pile,2015-01-02 15:30:00,1.443
12b_MARGATE_PILE,Margate Pile,2015-01-02 15:40:00,1.419
12b_MARGATE_PILE,Margate Pile,2015-01-02 15:50:00,1.396
12b_MARGATE_PILE,Margate Pile,2015-01-02 16:00:00,1.408
12b_MARGATE_PILE,Margate Pile,2015-01-02 16:10:00,1.417
12b_MARGATE_PILE,Margate Pile,2015-01-02 16:20:00,1.442
12b_MARGATE_PILE,Margate Pile,2015-01-02 16:30:00,1.478
12b_MARGATE_PILE,Margate Pile,2015-01-02 16:40:00,1.522
12b_MARGATE_PILE,Margate Pile,2015-01-02 16:50:00,1.581
12b_MARGATE_PILE,Margate Pile,2015-01-02 17:00:00,1.642
12b_MARGATE_PILE,Margate Pile,2015-01-02 17:10:00,1.724
12b_MARGATE_PILE,Margate Pile,2015-01-02 17:20:00,1.81
12b_MARGATE_PILE,Margate Pile,2015-01-02 17:30:00,1.905
12b_MARGATE_PILE,Margate Pile,2015-01-02 17:40:00,2.012
12b_MARGATE_PILE,Margate Pile,2015-01-02 17:50:00,2.131
12b_MARGATE_PILE,Margate Pile,2015-01-02 18:00:00,2.239
12b_MARGATE_PILE,Margate Pile,2015-01-02 18:10:00,2.36
12b_MARGATE_PILE,Margate Pile,2015-01-02 18:20:00,2.491
12b_MARGATE_PILE,Margate Pile,2015-01-02 18:30:00,2.62
12b_MARGATE_PILE,Margate Pile,2015-01-02 18:40:00,2.748
12b_MARGATE_PILE,Margate Pile,2015-01-02 18:50:00,2.89
12b_MARGATE_PILE,Margate Pile,2015-01-02 19:00:00,3.027
12b_MARGATE_PILE,Margate Pile,2015-01-02 19:10:00,3.167
12b_MARGATE_PILE,Margate Pile,2015-01-02 19:20:00,3.311
12b_MARGATE_PILE,Margate Pile,2015-01-02 19:30:00,3.452
12b_MARGATE_PILE,Margate Pile,2015-01-02 19:40:00,3.574
12b_MARGATE_PILE,Margate Pile,2015-01-02 19:50:00,3.709
12b_MARGATE_PILE,Margate Pile,2015-01-02 20:00:00,3.85
12b_MARGATE_PILE,Margate Pile,2015-01-02 20:10:00,3.977
12b_MARGATE_PILE,Margate Pile,2015-01-02 20:20:00,4.112
12b_MARGATE_PILE,Margate Pile,2015-01-02 20:30:00,4.24
12b_MARGATE_PILE,Margate Pile,2015-01-02 20:40:00,4.361
12b_MARGATE_PILE,Margate Pile,2015-01-02 20:50:00,4.462
12b_MARGATE_PILE,Margate Pile,2015-01-02 21:00:00,4.551
12b_MARGATE_PILE,Margate Pile,2015-01-02 21:10:00,4.621
12b_MARGATE_PILE,Margate Pile,2015-01-02 21:20:00,4.688
12b_MARGATE_PILE,Margate Pile,2015-01-02 21:30:00,4.755
12b_MARGATE_PILE,Margate Pile,2015-01-02 21:40:00,4.795
12b_MARGATE_PILE,Margate Pile,2015-01-02 21:50:00,4.828
12b_MARGATE_PILE,Margate Pile,2015-01-02 22:00:00,4.86
12b_MARGATE_PILE,Margate Pile,2015-01-02 22:10:00,4.86
12b_MARGATE_PILE,Margate Pile,2015-01-02 22:20:00,4.846
12b_MARGATE_PILE,Margate Pile,2015-01-02 22:30:00,4.816
12b_MARGATE_PILE,Margate Pile,2015-01-02 22:40:00,4.779
12b_MARGATE_PILE,Margate Pile,2015-01-02 22:50:00,4.73
12b_MARGATE_PILE,Margate Pile,2015-01-02 23:00:00,4.669
12b_MARGATE_PILE,Margate Pile,2015-01-02 23:10:00,4.604
12b_MARGATE_PILE,Margate Pile,2015-01-02 23:20:00,4.532
12b_MARGATE_PILE,Margate Pile,2015-01-02 23:30:00,4.424
12b_MARGATE_PILE,Margate Pile,2015-01-02 23:40:00,4.289
12b_MARGATE_PILE,Margate Pile,2015-01-02 23:50:00,4.162
12b_MARGATE_PILE,Margate Pile,2015-01-03 00:00:00,4.018
12b_MARGATE_PILE,Margate Pile,2015-01-03 00:10:00,3.886
12b_MARGATE_PILE,Margate Pile,2015-01-03 00:20:00,3.732
12b_MARGATE_PILE,Margate Pile,2015-01-03 00:30:00,3.561
12b_MARGATE_PILE,Margate Pile,2015-01-03 00:40:00,3.432
12b_MARGATE_PILE,Margate Pile,2015-01-03 00:50:00,3.277
12b_MARGATE_PILE,Margate Pile,2015-01-03 01:00:00,3.115
12b_MARGATE_PILE,Margate Pile,2015-01-03 01:10:00,2.955
12b_MARGATE_PILE,Margate Pile,2015-01-03 01:20:00,2.8
12b_MARGATE_PILE,Margate Pile,2015-01-03 01:30:00,2.661
12b_MARGATE_PILE,Margate Pile,2015-01-03 01:40:00,2.511
12b_MARGATE_PILE,Margate Pile,2015-01-03 01:50:00,2.372
12b_MARGATE_PILE,Margate Pile,2015-01-03 02:00:00,2.225
12b_MARGATE_PILE,Margate Pile,2015-01-03 02:10:00,2.094
12b_MARGATE_PILE,Margate Pile,2015-01-03 02:20:00,1.981
12b_MARGATE_PILE,Margate Pile,2015-01-03 02:30:00,1.881
12b_MARGATE_PILE,Margate Pile,2015-01-03 02:40:00,1.786
12b_MARGATE_PILE,Margate Pile,2015-01-03 02:50:00,1.697
12b_MARGATE_PILE,Margate Pile,2015-01-03 03:00:00,1.595
12b_MARGATE_PILE,Margate Pile,2015-01-03 03:10:00,1.507
12b_MARGATE_PILE,Margate Pile,2015-01-03 03:20:00,1.429
12b_MARGATE_PILE,Margate Pile,2015-01-03 03:30:00,1.354
12b_MARGATE_PILE,Margate Pile,2015-01-03 03:40:00,1.303
12b_MARGATE_PILE,Margate Pile,2015-01-03 03:50:00,1.272
12b_MARGATE_PILE,Margate Pile,2015-01-03 04:00:00,1.231
12b_MARGATE_PILE,Margate Pile,2015-01-03 04:10:00,1.214
12b_MARGATE_PILE,Margate Pile,2015-01-03 04:20:00,1.204
12b_MARGATE_PILE,Margate Pile,2015-01-03 04:30:00,1.2
12b_MARGATE_PILE,Margate Pile,2015-01-03 04:40:00,1.197
12b_MARGATE_PILE,Margate Pile,2015-01-03 04:50:00,1.218
12b_MARGATE_PILE,Margate Pile,2015-01-03 05:00:00,1.253
12b_MARGATE_PILE,Margate Pile,2015-01-03 05:10:00,1.307
12b_MARGATE_PILE,Margate Pile,2015-01-03 05:20:00,1.359
12b_MARGATE_PILE,Margate Pile,2015-01-03 05:30:00,1.417
12b_MARGATE_PILE,Margate Pile,2015-01-03 05:40:00,1.506
12b_MARGATE_PILE,Margate Pile,2015-01-03 05:50:00,1.599
12b_MARGATE_PILE,Margate Pile,2015-01-03 06:00:00,1.692
12b_MARGATE_PILE,Margate Pile,2015-01-03 06:10:00,1.805
12b_MARGATE_PILE,Margate Pile,2015-01-03 06:20:00,1.899
12b_MARGATE_PILE,Margate Pile,2015-01-03 06:30:00,1.996
12b_MARGATE_PILE,Margate Pile,2015-01-03 06:40:00,2.115
12b_MARGATE_PILE,Margate Pile,2015-01-03 06:50:00,2.238
12b_MARGATE_PILE,Margate Pile,2015-01-03 07:00:00,2.365
12b_MARGATE_PILE,Margate Pile,2015-01-03 07:10:00,2.495
12b_MARGATE_PILE,Margate Pile,2015-01-03 07:20:00,2.629
12b_MARGATE_PILE,Margate Pile,2015-01-03 07:30:00,2.769
12b_MARGATE_PILE,Margate Pile,2015-01-03 07:40:00,2.903
12b_MARGATE_PILE,Margate Pile,2015-01-03 07:50:00,3.025
12b_MARGATE_PILE,Margate Pile,2015-01-03 08:00:00,3.174
12b_MARGATE_PILE,Margate Pile,2015-01-03 08:10:00,3.311
12b_MARGATE_PILE,Margate Pile,2015-01-03 08:20:00,3.454
12b_MARGATE_PILE,Margate Pile,2015-01-03 08:30:00,3.585
12b_MARGATE_PILE,Margate Pile,2015-01-03 08:40:00,3.731
12b_MARGATE_PILE,Margate Pile,2015-01-03 08:50:00,3.865
12b_MARGATE_PILE,Margate Pile,2015-01-03 09:00:00,3.986
12b_MARGATE_PILE,Margate Pile,2015-01-03 09:10:00,4.09
12b_MARGATE_PILE,Margate Pile,2015-01-03 09:20:00,4.193
12b_MARGATE_PILE,Margate Pile,2015-01-03 09:30:00,4.269
12b_MARGATE_PILE,Margate Pile,2015-01-03 09:40:00,4.329
12b_MARGATE_PILE,Margate Pile,2015-01-03 09:50:00,4.388
12b_MARGATE_PILE,Margate Pile,2015-01-03 10:00:00,4.433
12b_MARGATE_PILE,Margate Pile,2015-01-03 10:10:00,4.462
12b_MARGATE_PILE,Margate Pile,2015-01-03 10:20:00,4.493
12b_MARGATE_PILE,Margate Pile,2015-01-03 10:30:00,4.506
12b_MARGATE_PILE,Margate Pile,2015-01-03 10:40:00,4.503
12b_MARGATE_PILE,Margate Pile,2015-01-03 10:50:00,4.494
12b_MARGATE_PILE,Margate Pile,2015-01-03 11:00:00,4.46
12b_MARGATE_PILE,Margate Pile,2015-01-03 11:10:00,4.426
12b_MARGATE_PILE,Margate Pile,2015-01-03 11:20:00,4.38
12b_MARGATE_PILE,Margate Pile,2015-01-03 11:30:00,4.323
12b_MARGATE_PILE,Margate Pile,2015-01-03 11:40:00,4.267
12b_MARGATE_PILE,Margate Pile,2015-01-03 11:50:00,4.169
12b_MARGATE_PILE,Margate Pile,2015-01-03 12:00:00,4.047
12b_MARGATE_PILE,Margate Pile,2015-01-03 12:10:00,3.934
12b_MARGATE_PILE,Margate Pile,2015-01-03 12:20:00,3.807
